match_key,match_date,season,team_home,team_away,venue,match_result_3way,margin,form_win_rate_last3_home,form_win_rate_last5_home,form_win_rate_last10_home,avg_score_last3_home,avg_score_last5_home,avg_score_last10_home,avg_conceded_last3_home,avg_conceded_last5_home,avg_conceded_last10_home,win_streak_home,h2h_win_rate_prior_home,h2h_games_played_prior_home,venue_win_rate_prior_home,rest_days_home,season_win_rate_prior_home,ladder_rank_prior_home,is_interstate_home,is_neutral_venue_home,form_win_rate_last3_away,form_win_rate_last5_away,form_win_rate_last10_away,avg_score_last3_away,avg_score_last5_away,avg_score_last10_away,avg_conceded_last3_away,avg_conceded_last5_away,avg_conceded_last10_away,win_streak_away,h2h_win_rate_prior_away,h2h_games_played_prior_away,venue_win_rate_prior_away,rest_days_away,season_win_rate_prior_away,ladder_rank_prior_away,is_interstate_away,is_neutral_venue_away
2016_nan_sydney swans_vs_adelaide crows_2016-09-17,2016-09-17,2016,sydney swans,adelaide crows,Sydney Cricket Ground,HOME_WIN,36,0.6666666666666666,0.8,0.7,101.33333333333333,110.0,100.8,72.66666666666667,65.4,66.0,0.0,0.3783783783783784,37.0,0.46153846153846156,7.0,0.7391304347826086,2.0,0,False,0.6666666666666666,0.8,0.8,107.0,128.0,116.2,91.0,76.4,74.2,1.0,0.6216216216216216,37.0,0.5384615384615384,7.0,0.7391304347826086,2.0,1,False
2016_nan_geelong cats_vs_sydney swans_2016-09-23,2016-09-23,2016,geelong cats,sydney swans,Melbourne Cricket Ground,AWAY_WIN,-37,1.0,1.0,0.8,123.0,110.2,96.7,65.33333333333333,61.6,69.3,8.0,0.6140350877192983,57.0,0.5990338164251208,14.0,0.782608695652174,1.0,0,False,0.6666666666666666,0.8,0.8,112.33333333333333,113.6,104.7,74.66666666666667,75.2,65.9,1.0,0.38596491228070173,57.0,0.20833333333333334,6.0,0.75,2.0,1,False
2016_nan_greater western sydney giants_vs_western bulldogs_2016-09-24,2016-09-24,2016,greater western sydney giants,western bulldogs,ENGIE Stadium,AWAY_WIN,-6,1.0,0.8,0.8,106.66666666666667,101.6,106.4,51.666666666666664,67.2,67.6,3.0,0.3333333333333333,6.0,0.6237623762376238,14.0,0.7391304347826086,3.0,0,False,0.6666666666666666,0.8,0.7,85.0,88.6,83.4,68.33333333333333,70.0,70.9,2.0,0.6666666666666666,6.0,0.0,8.0,0.7083333333333334,4.0,1,False
2016_nan_sydney swans_vs_western bulldogs_2016-10-01,2016-10-01,2016,sydney swans,western bulldogs,Melbourne Cricket Ground,AWAY_WIN,-22,0.6666666666666666,0.8,0.8,90.0,103.8,104.6,77.66666666666667,72.0,65.9,2.0,0.4423076923076923,52.0,0.3983739837398374,8.0,0.76,1.0,1,False,1.0,0.8,0.7,98.33333333333333,87.4,83.8,73.0,68.2,71.7,3.0,0.5384615384615384,52.0,0.45925925925925926,7.0,0.72,3.0,0,False
2017_1.0_carlton blues_vs_richmond tigers_2017-03-23,2017-03-23,2017,carlton blues,richmond tigers,Melbourne Cricket Ground,AWAY_WIN,-43,0.3333333333333333,0.2,0.1,84.0,71.6,65.8,86.66666666666667,91.2,90.3,0.0,0.6607142857142857,56.0,0.4740740740740741,208.0,,,0,False,0.0,0.2,0.3,58.333333333333336,58.0,68.4,100.33333333333333,97.8,94.0,0.0,0.3392857142857143,56.0,0.5416666666666666,208.0,,,0,False
2017_1.0_collingwood magpies_vs_western bulldogs_2017-03-24,2017-03-24,2017,collingwood magpies,western bulldogs,Melbourne Cricket Ground,AWAY_WIN,-14,0.3333333333333333,0.4,0.5,107.0,97.8,90.9,84.66666666666667,83.6,81.4,0.0,0.5636363636363636,55.0,0.5481171548117155,208.0,,,0,False,1.0,0.8,0.7,95.0,86.6,82.0,78.0,71.0,72.5,4.0,0.41818181818181815,55.0,0.41935483870967744,174.0,,,0,False
2017_1.0_st kilda saints_vs_melbourne demons_2017-03-25,2017-03-25,2017,st kilda saints,melbourne demons,Marvel Stadium,AWAY_WIN,-30,0.6666666666666666,0.6,0.7,97.33333333333333,95.2,93.1,98.33333333333333,86.2,86.1,2.0,0.5471698113207547,53.0,0.5625,209.0,,,0,False,0.3333333333333333,0.6,0.4,65.33333333333333,74.4,72.2,95.66666666666667,86.4,86.9,0.0,0.4528301886792453,53.0,0.375,210.0,,,0,False
2017_1.0_gold coast suns_vs_brisbane lions_2017-03-25,2017-03-25,2017,gold coast suns,brisbane lions,People First Stadium,AWAY_WIN,-2,0.0,0.0,0.3,60.666666666666664,66.0,80.1,94.0,88.0,89.5,0.0,0.4166666666666667,12.0,0.4666666666666667,210.0,,,0,False,0.3333333333333333,0.2,0.2,90.33333333333333,77.8,85.4,128.33333333333334,147.0,135.9,0.0,0.5833333333333334,12.0,0.4,209.0,,,0,False
2017_1.0_essendon bombers_vs_hawthorn hawks_2017-03-25,2017-03-25,2017,essendon bombers,hawthorn hawks,Melbourne Cricket Ground,HOME_WIN,25,0.6666666666666666,0.4,0.2,77.0,65.2,74.0,80.33333333333333,96.8,107.0,1.0,0.4827586206896552,58.0,0.5105263157894737,210.0,,,0,False,0.3333333333333333,0.4,0.6,93.0,88.4,88.7,101.0,90.4,81.0,0.0,0.5172413793103449,58.0,0.6213592233009708,190.0,,,0,False
2017_1.0_sydney swans_vs_port adelaide power_2017-03-25,2017-03-25,2017,sydney swans,port adelaide power,Sydney Cricket Ground,AWAY_WIN,-28,0.6666666666666666,0.6,0.8,94.0,100.2,104.3,77.0,74.6,67.3,0.0,0.7407407407407407,27.0,0.5846645367412141,175.0,,,0,False,0.3333333333333333,0.4,0.4,79.0,88.6,85.0,89.66666666666667,89.6,84.7,1.0,0.25925925925925924,27.0,0.21428571428571427,210.0,,,1,False
2017_1.0_adelaide crows_vs_greater western sydney giants_2017-03-26,2017-03-26,2017,adelaide crows,greater western sydney giants,Adelaide Oval,HOME_WIN,56,0.3333333333333333,0.6,0.7,98.0,109.0,112.4,99.0,92.2,76.2,0.0,0.8571428571428571,7.0,0.5714285714285714,190.0,,,0,False,0.6666666666666666,0.6,0.7,91.33333333333333,99.8,102.0,69.0,68.2,70.0,0.0,0.14285714285714285,7.0,0.0,183.0,,,1,False
2017_1.0_north melbourne kangaroos_vs_west coast eagles_2017-03-26,2017-03-26,2017,north melbourne kangaroos,west coast eagles,Marvel Stadium,AWAY_WIN,-43,0.0,0.0,0.2,72.66666666666667,64.4,74.7,108.66666666666667,96.6,93.8,0.0,0.44680851063829785,47.0,0.4909090909090909,197.0,,,0,False,0.6666666666666666,0.8,0.8,81.33333333333333,90.2,90.5,79.0,79.4,74.7,0.0,0.5531914893617021,47.0,0.3,199.0,,,1,False
2017_1.0_fremantle dockers_vs_geelong cats_2017-03-26,2017-03-26,2017,fremantle dockers,geelong cats,Domain Stadium,AWAY_WIN,-42,0.3333333333333333,0.2,0.2,58.666666666666664,57.4,60.7,106.66666666666667,113.4,99.1,1.0,0.34285714285714286,35.0,0.6063829787234043,210.0,,,0,False,0.6666666666666666,0.8,0.8,100.0,102.2,93.7,74.66666666666667,74.2,69.7,0.0,0.6571428571428571,35.0,0.5625,184.0,,,0,False
2017_2.0_richmond tigers_vs_collingwood magpies_2017-03-30,2017-03-30,2017,richmond tigers,collingwood magpies,Melbourne Cricket Ground,HOME_WIN,19,0.3333333333333333,0.4,0.3,76.33333333333333,79.8,69.9,102.66666666666667,93.4,95.4,1.0,0.43137254901960786,51.0,0.5564516129032258,7.0,1.0,1.0,0,False,0.3333333333333333,0.2,0.4,105.0,96.8,91.0,86.33333333333333,89.2,87.7,0.0,0.5686274509803921,51.0,0.5361596009975063,6.0,0.0,10.0,0,False
2017_2.0_western bulldogs_vs_sydney swans_2017-03-31,2017-03-31,2017,western bulldogs,sydney swans,"Marvel Stadium
",HOME_WIN,23,1.0,1.0,0.8,92.66666666666667,96.8,86.0,78.66666666666667,74.4,73.6,5.0,0.5471698113207547,53.0,0.5555555555555556,7.0,1.0,1.0,0,False,0.3333333333333333,0.4,0.7,82.0,83.8,105.1,86.33333333333333,86.4,71.5,0.0,0.4339622641509434,53.0,,6.0,0.0,10.0,1,False
2017_2.0_hawthorn hawks_vs_adelaide crows_2017-04-01,2017-04-01,2017,hawthorn hawks,adelaide crows,Melbourne Cricket Ground,AWAY_WIN,-24,0.0,0.2,0.5,86.0,87.4,87.7,102.66666666666667,102.2,84.7,0.0,0.5263157894736842,38.0,0.6666666666666666,7.0,0.0,10.0,0,False,0.6666666666666666,0.6,0.7,123.33333333333333,110.0,116.4,96.0,96.4,80.6,1.0,0.47368421052631576,38.0,0.3055555555555556,6.0,1.0,1.0,1,False
2017_2.0_west coast eagles_vs_st kilda saints_2017-04-01,2017-04-01,2017,west coast eagles,st kilda saints,Domain Stadium,HOME_WIN,19,0.6666666666666666,0.8,0.8,96.0,95.4,91.1,87.66666666666667,85.2,78.8,1.0,0.6,45.0,0.6801470588235294,6.0,1.0,1.0,0,False,0.6666666666666666,0.6,0.6,102.0,100.8,92.8,89.66666666666667,93.2,89.1,0.0,0.37777777777777777,45.0,0.35294117647058826,7.0,0.0,10.0,0,False
2017_2.0_greater western sydney giants_vs_gold coast suns_2017-04-01,2017-04-01,2017,greater western sydney giants,gold coast suns,ENGIE Stadium,HOME_WIN,102,0.3333333333333333,0.6,0.7,88.33333333333333,98.8,101.8,97.0,78.2,72.2,0.0,0.5555555555555556,9.0,0.5957446808510638,6.0,0.0,10.0,0,False,0.0,0.0,0.3,69.66666666666667,72.4,83.7,101.66666666666667,94.4,90.7,0.0,0.4444444444444444,9.0,0.0,7.0,0.0,10.0,1,False
2017_2.0_brisbane lions_vs_essendon bombers_2017-04-01,2017-04-01,2017,brisbane lions,essendon bombers,The Gabba,AWAY_WIN,-27,0.3333333333333333,0.4,0.3,90.0,81.6,87.0,128.66666666666666,131.6,132.4,1.0,0.48148148148148145,27.0,0.6052631578947368,7.0,1.0,1.0,0,False,0.6666666666666666,0.6,0.3,90.66666666666667,76.2,76.6,87.66666666666667,86.4,104.4,2.0,0.48148148148148145,27.0,0.3333333333333333,7.0,1.0,1.0,1,False
2017_2.0_melbourne demons_vs_carlton blues_2017-04-02,2017-04-02,2017,melbourne demons,carlton blues,Melbourne Cricket Ground,HOME_WIN,22,0.3333333333333333,0.6,0.5,74.0,85.2,81.1,107.66666666666667,91.6,87.3,1.0,0.46,50.0,0.5737704918032787,8.0,1.0,1.0,0,False,0.3333333333333333,0.2,0.1,82.0,78.4,68.2,97.66666666666667,102.8,90.8,0.0,0.54,50.0,0.4517766497461929,10.0,0.0,11.0,0,False
2017_2.0_port adelaide power_vs_fremantle dockers_2017-04-02,2017-04-02,2017,port adelaide power,fremantle dockers,Adelaide Oval,HOME_WIN,89,0.6666666666666666,0.4,0.5,97.66666666666667,76.0,89.1,85.66666666666667,90.2,84.3,2.0,0.53125,32.0,0.5833333333333334,8.0,1.0,1.0,0,False,0.3333333333333333,0.2,0.1,59.666666666666664,62.6,59.4,97.66666666666667,109.0,103.7,0.0,0.46875,32.0,0.3,7.0,0.0,11.0,1,False
2017_2.0_geelong cats_vs_north melbourne kangaroos_2017-04-02,2017-04-02,2017,geelong cats,north melbourne kangaroos,Marvel Stadium,HOME_WIN,1,0.6666666666666666,0.8,0.9,86.66666666666667,108.8,99.2,84.33333333333333,73.2,67.2,1.0,0.5409836065573771,61.0,0.6909090909090909,7.0,1.0,1.0,0,False,0.0,0.0,0.2,78.33333333333333,73.6,77.3,125.66666666666667,111.6,97.4,0.0,0.45901639344262296,61.0,0.5089285714285714,7.0,0.0,11.0,0,False
2017_3.0_sydney swans_vs_collingwood magpies_2017-04-07,2017-04-07,2017,sydney swans,collingwood magpies,Sydney Cricket Ground,AWAY_WIN,-1,0.0,0.4,0.6,78.66666666666667,90.2,100.1,103.0,90.2,77.8,0.0,0.4423076923076923,52.0,0.6,7.0,0.0,11.0,0,False,0.0,0.2,0.3,92.33333333333333,97.4,93.3,103.66666666666667,90.6,93.1,0.0,0.5576923076923077,52.0,0.4117647058823529,8.0,0.0,11.0,1,False
2017_3.0_north melbourne kangaroos_vs_greater western sydney giants_2017-04-08,2017-04-08,2017,north melbourne kangaroos,greater western sydney giants,Ninja Stadium,AWAY_WIN,-42,0.0,0.0,0.2,94.33333333333333,84.4,81.2,129.66666666666666,114.8,98.2,0.0,0.8333333333333334,6.0,0.5,6.0,0.0,12.0,0,False,0.3333333333333333,0.6,0.7,111.33333333333333,105.0,103.2,98.0,82.4,71.3,1.0,0.16666666666666666,6.0,0.0,7.0,0.5,9.0,0,False
2017_3.0_port adelaide power_vs_adelaide crows_2017-04-08,2017-04-08,2017,port adelaide power,adelaide crows,Adelaide Oval,AWAY_WIN,-17,1.0,0.6,0.5,114.66666666666667,98.4,94.2,68.0,81.4,84.3,3.0,0.5121951219512195,41.0,0.3333333333333333,6.0,1.0,1.0,0,False,0.6666666666666666,0.6,0.7,114.0,110.8,118.0,99.33333333333333,95.4,82.6,2.0,0.4878048780487805,41.0,0.5666666666666667,7.0,1.0,1.0,0,False
2017_3.0_richmond tigers_vs_west coast eagles_2017-04-08,2017-04-08,2017,richmond tigers,west coast eagles,Melbourne Cricket Ground,HOME_WIN,11,0.6666666666666666,0.4,0.4,94.0,81.2,74.2,111.0,94.0,94.0,2.0,0.3902439024390244,41.0,0.4838709677419355,9.0,1.0,1.0,0,False,0.6666666666666666,0.8,0.8,101.33333333333333,99.2,92.3,96.33333333333333,85.4,81.3,2.0,0.6097560975609756,41.0,0.4177215189873418,7.0,1.0,1.0,1,False
2017_3.0_fremantle dockers_vs_western bulldogs_2017-04-08,2017-04-08,2017,fremantle dockers,western bulldogs,Domain Stadium,HOME_WIN,16,0.3333333333333333,0.2,0.1,66.0,61.0,61.3,103.0,116.0,109.7,0.0,0.4642857142857143,28.0,0.5763358778625954,6.0,0.0,12.0,0,False,1.0,1.0,0.9,99.66666666666667,99.0,89.2,80.0,81.4,72.0,6.0,0.5357142857142857,28.0,0.3,8.0,1.0,1.0,0,False
2017_3.0_geelong cats_vs_melbourne demons_2017-04-08,2017-04-08,2017,geelong cats,melbourne demons,"Marvel Stadium
",HOME_WIN,29,0.6666666666666666,0.8,0.9,95.66666666666667,105.4,102.6,93.66666666666667,81.6,72.2,2.0,0.6428571428571429,56.0,1.0,6.0,1.0,1.0,0,False,0.6666666666666666,0.6,0.6,83.33333333333333,80.4,79.9,103.0,88.2,81.7,2.0,0.3392857142857143,56.0,,6.0,1.0,1.0,0,False
2017_3.0_st kilda saints_vs_brisbane lions_2017-04-09,2017-04-09,2017,st kilda saints,brisbane lions,Marvel Stadium,HOME_WIN,31,0.3333333333333333,0.4,0.6,116.0,95.8,95.7,113.0,106.2,89.9,0.0,0.4482758620689655,29.0,0.6,8.0,0.0,13.0,0,False,0.3333333333333333,0.4,0.3,95.0,90.6,87.9,122.66666666666667,118.4,131.8,0.0,0.5517241379310345,29.0,0.41379310344827586,8.0,0.5,10.0,1,False
2017_3.0_carlton blues_vs_essendon bombers_2017-04-09,2017-04-09,2017,carlton blues,essendon bombers,Melbourne Cricket Ground,HOME_WIN,15,0.0,0.2,0.1,77.33333333333333,81.0,70.1,107.0,95.6,93.7,0.0,0.38028169014084506,71.0,0.4274193548387097,7.0,0.0,13.0,0,False,1.0,0.8,0.4,110.0,91.6,82.5,84.66666666666667,83.2,99.8,3.0,0.5633802816901409,71.0,0.5666666666666667,8.0,1.0,1.0,0,False
2017_3.0_gold coast suns_vs_hawthorn hawks_2017-04-09,2017-04-09,2017,gold coast suns,hawthorn hawks,People First Stadium,HOME_WIN,86,0.0,0.0,0.2,73.33333333333333,67.2,78.7,115.66666666666667,108.0,99.9,0.0,0.0,8.0,0.40789473684210525,8.0,0.0,13.0,0,False,0.0,0.2,0.4,88.0,91.8,89.1,112.0,106.4,89.0,0.0,1.0,8.0,0.75,8.0,0.0,13.0,0,False
2017_4.0_west coast eagles_vs_sydney swans_2017-04-13,2017-04-13,2017,west coast eagles,sydney swans,Domain Stadium,HOME_WIN,26,0.6666666666666666,0.6,0.7,105.66666666666667,93.8,90.6,88.66666666666667,87.2,81.4,0.0,0.425531914893617,47.0,0.6745762711864407,5.0,0.6666666666666666,4.0,0,False,0.0,0.2,0.5,82.66666666666667,82.4,98.0,100.0,89.8,82.5,0.0,0.574468085106383,47.0,0.36363636363636365,6.0,0.0,16.0,0,False
2017_4.0_north melbourne kangaroos_vs_western bulldogs_2017-04-14,2017-04-14,2017,north melbourne kangaroos,western bulldogs,Marvel Stadium,AWAY_WIN,-3,0.0,0.0,0.2,90.33333333333333,82.6,80.2,119.0,119.6,98.6,0.0,0.5178571428571429,56.0,0.5,6.0,0.0,16.0,0,False,0.6666666666666666,0.8,0.8,94.33333333333333,92.2,90.4,87.33333333333333,82.4,76.2,0.0,0.4642857142857143,56.0,0.5194174757281553,6.0,0.6666666666666666,5.0,0,False
2017_4.0_melbourne demons_vs_fremantle dockers_2017-04-15,2017-04-15,2017,melbourne demons,fremantle dockers,Melbourne Cricket Ground,AWAY_WIN,-2,0.6666666666666666,0.4,0.5,101.0,81.0,80.9,93.33333333333333,102.6,88.8,0.0,0.4,35.0,0.46774193548387094,7.0,0.6666666666666666,6.0,0,False,0.3333333333333333,0.4,0.2,72.66666666666667,64.8,64.7,111.0,102.2,108.3,1.0,0.6,35.0,0.3333333333333333,7.0,0.3333333333333333,10.0,1,False
2017_4.0_greater western sydney giants_vs_port adelaide power_2017-04-15,2017-04-15,2017,greater western sydney giants,port adelaide power,Manuka Oval,HOME_WIN,31,0.6666666666666666,0.6,0.7,120.0,106.8,106.2,90.66666666666667,83.2,72.0,2.0,0.42857142857142855,7.0,0.4782608695652174,7.0,0.6666666666666666,6.0,1,True,0.6666666666666666,0.6,0.5,112.66666666666667,104.2,94.6,79.33333333333333,82.6,84.2,0.0,0.5714285714285714,7.0,0.5,7.0,0.6666666666666666,6.0,1,True
2017_4.0_carlton blues_vs_gold coast suns_2017-04-15,2017-04-15,2017,carlton blues,gold coast suns,Marvel Stadium,AWAY_WIN,-26,0.3333333333333333,0.4,0.2,70.0,73.4,71.1,86.66666666666667,84.2,87.2,1.0,0.6666666666666666,6.0,0.3333333333333333,6.0,0.3333333333333333,10.0,0,False,0.3333333333333333,0.2,0.2,97.66666666666667,81.2,78.7,103.66666666666667,103.6,93.9,1.0,0.3333333333333333,6.0,0.0,6.0,0.3333333333333333,10.0,1,False
2017_4.0_adelaide crows_vs_essendon bombers_2017-04-15,2017-04-15,2017,adelaide crows,essendon bombers,Adelaide Oval,HOME_WIN,65,1.0,0.8,0.8,120.0,116.6,122.5,87.66666666666667,92.0,82.4,3.0,0.4857142857142857,35.0,0.5238095238095238,7.0,1.0,1.0,0,False,0.6666666666666666,0.6,0.4,89.66666666666667,85.0,76.9,77.33333333333333,80.8,94.6,0.0,0.5142857142857142,35.0,0.0,6.0,0.6666666666666666,6.0,1,False
2017_4.0_collingwood magpies_vs_st kilda saints_2017-04-16,2017-04-16,2017,collingwood magpies,st kilda saints,Marvel Stadium,AWAY_WIN,-14,0.3333333333333333,0.4,0.3,82.0,95.0,88.8,92.66666666666667,87.4,91.7,1.0,0.625,56.0,0.5517241379310345,9.0,0.3333333333333333,12.0,0,False,0.3333333333333333,0.6,0.6,98.0,102.0,95.5,104.0,92.2,87.7,1.0,0.3392857142857143,56.0,0.5757575757575758,7.0,0.3333333333333333,12.0,0,False
2017_4.0_brisbane lions_vs_richmond tigers_2017-04-16,2017-04-16,2017,brisbane lions,richmond tigers,The Gabba,AWAY_WIN,-52,0.3333333333333333,0.2,0.3,86.0,86.0,84.2,104.66666666666667,120.8,128.6,0.0,0.3076923076923077,26.0,0.6228813559322034,7.0,0.3333333333333333,12.0,0,False,1.0,0.6,0.5,102.33333333333333,80.8,74.3,78.0,90.6,92.0,3.0,0.6538461538461539,26.0,0.5882352941176471,8.0,1.0,1.0,1,False
2017_4.0_hawthorn hawks_vs_geelong cats_2017-04-17,2017-04-17,2017,hawthorn hawks,geelong cats,Melbourne Cricket Ground,AWAY_WIN,-86,0.0,0.0,0.3,77.66666666666667,80.0,83.0,122.66666666666667,112.0,98.5,0.0,0.5625,64.0,0.5827338129496403,8.0,0.0,16.0,0,False,1.0,0.8,0.9,117.66666666666667,99.6,106.7,93.66666666666667,92.2,76.4,3.0,0.4375,64.0,0.5660377358490566,9.0,1.0,1.0,0,False
2017_5.0_port adelaide power_vs_carlton blues_2017-04-21,2017-04-21,2017,port adelaide power,carlton blues,Adelaide Oval,HOME_WIN,90,0.3333333333333333,0.6,0.4,103.0,101.6,92.2,89.33333333333333,83.2,87.7,0.0,0.5172413793103449,29.0,0.4838709677419355,6.0,0.5,7.0,0,False,0.3333333333333333,0.2,0.2,67.66666666666667,74.2,71.8,78.66666666666667,94.2,89.8,0.0,0.4482758620689655,29.0,0.2,6.0,0.25,13.0,1,False
2017_5.0_fremantle dockers_vs_north melbourne kangaroos_2017-04-22,2017-04-22,2017,fremantle dockers,north melbourne kangaroos,Domain Stadium,HOME_WIN,5,0.6666666666666666,0.6,0.3,83.66666666666667,78.6,69.2,107.33333333333333,97.2,110.9,2.0,0.37037037037037035,27.0,0.6027397260273972,7.0,0.5,8.0,0,False,0.0,0.0,0.1,88.0,87.2,76.4,103.33333333333333,117.4,99.1,0.0,0.6296296296296297,27.0,0.46153846153846156,8.0,0.0,16.0,0,False
2017_5.0_gold coast suns_vs_adelaide crows_2017-04-22,2017-04-22,2017,gold coast suns,adelaide crows,People First Stadium,AWAY_WIN,-67,0.6666666666666666,0.4,0.3,101.66666666666667,93.4,83.6,98.33333333333333,96.4,91.4,2.0,0.0,9.0,0.0,7.0,0.5,8.0,0,False,1.0,0.8,0.8,122.0,119.0,123.5,86.66666666666667,93.8,85.1,4.0,1.0,9.0,0.875,7.0,1.0,1.0,0,False
2017_5.0_sydney swans_vs_greater western sydney giants_2017-04-22,2017-04-22,2017,sydney swans,greater western sydney giants,Sydney Cricket Ground,AWAY_WIN,-42,0.0,0.0,0.4,77.0,76.0,89.9,93.66666666666667,96.0,84.0,0.0,0.7272727272727273,11.0,0.6029411764705882,9.0,0.0,16.0,0,False,1.0,0.6,0.7,127.0,111.0,106.3,68.66666666666667,88.4,77.8,3.0,0.2727272727272727,11.0,0.0,7.0,0.75,4.0,0,False
2017_5.0_western bulldogs_vs_brisbane lions_2017-04-22,2017-04-22,2017,western bulldogs,brisbane lions,Marvel Stadium,HOME_WIN,32,0.6666666666666666,0.8,0.8,90.66666666666667,92.2,89.8,87.33333333333333,83.0,75.6,1.0,0.47058823529411764,34.0,0.6363636363636364,8.0,0.75,4.0,0,False,0.0,0.2,0.3,75.66666666666667,85.6,84.2,112.33333333333333,118.8,125.9,0.0,0.5294117647058824,34.0,0.4473684210526316,6.0,0.25,13.0,1,False
2017_5.0_hawthorn hawks_vs_west coast eagles_2017-04-23,2017-04-23,2017,hawthorn hawks,west coast eagles,Melbourne Cricket Ground,HOME_WIN,50,0.0,0.0,0.2,63.333333333333336,73.0,80.4,128.66666666666666,121.8,106.4,0.0,0.4583333333333333,48.0,0.5796178343949044,6.0,0.0,16.0,0,False,0.6666666666666666,0.6,0.7,90.66666666666667,92.0,93.1,79.33333333333333,86.0,81.9,1.0,0.5416666666666666,48.0,0.32432432432432434,10.0,0.75,6.0,1,False
2017_5.0_st kilda saints_vs_geelong cats_2017-04-23,2017-04-23,2017,st kilda saints,geelong cats,Marvel Stadium,AWAY_WIN,-38,0.6666666666666666,0.6,0.6,91.0,104.8,91.4,82.33333333333333,94.0,85.8,2.0,0.30357142857142855,56.0,0.5426356589147286,7.0,0.5,9.0,0,False,1.0,0.8,0.9,124.0,109.4,109.8,85.33333333333333,85.2,73.4,4.0,0.6785714285714286,56.0,0.6708860759493671,6.0,1.0,1.0,0,False
2017_5.0_richmond tigers_vs_melbourne demons_2017-04-24,2017-04-24,2017,richmond tigers,melbourne demons,Melbourne Cricket Ground,HOME_WIN,13,1.0,0.8,0.5,98.0,95.4,76.0,70.66666666666667,93.0,90.4,4.0,0.46296296296296297,54.0,0.48717948717948717,8.0,1.0,1.0,0,False,0.3333333333333333,0.4,0.5,95.66666666666667,90.2,83.9,98.66666666666667,108.2,88.4,0.0,0.5370370370370371,54.0,0.4759493670886076,9.0,0.5,9.0,0,False
2017_5.0_essendon bombers_vs_collingwood magpies_2017-04-25,2017-04-25,2017,essendon bombers,collingwood magpies,Melbourne Cricket Ground,HOME_WIN,18,0.3333333333333333,0.6,0.4,80.33333333333333,92.0,77.4,98.0,92.8,99.7,0.0,0.5147058823529411,68.0,0.5,10.0,0.5,9.0,0,False,0.3333333333333333,0.2,0.3,71.66666666666667,82.4,87.4,82.33333333333333,91.8,88.9,0.0,0.47058823529411764,68.0,0.5616438356164384,9.0,0.25,13.0,0,False
2017_6.0_greater western sydney giants_vs_western bulldogs_2017-04-28,2017-04-28,2017,greater western sydney giants,western bulldogs,Manuka Oval,HOME_WIN,2,1.0,0.8,0.7,108.66666666666667,115.4,107.6,70.33333333333333,83.2,75.7,4.0,0.2857142857142857,7.0,0.46875,6.0,0.8,4.0,1,True,0.6666666666666666,0.8,0.8,94.66666666666667,98.8,92.7,88.33333333333333,87.6,79.3,2.0,0.7142857142857143,7.0,1.0,6.0,0.8,4.0,1,True
2017_6.0_carlton blues_vs_sydney swans_2017-04-29,2017-04-29,2017,carlton blues,sydney swans,Melbourne Cricket Ground,HOME_WIN,19,0.3333333333333333,0.2,0.2,62.0,67.8,69.7,95.66666666666667,101.0,96.1,0.0,0.4074074074074074,54.0,0.4623287671232877,8.0,0.2,13.0,0,False,0.0,0.0,0.3,69.0,75.2,87.7,92.0,99.2,86.9,0.0,0.5925925925925926,54.0,0.0,7.0,0.0,17.0,1,False
2017_6.0_west coast eagles_vs_fremantle dockers_2017-04-29,2017-04-29,2017,west coast eagles,fremantle dockers,Domain Stadium,HOME_WIN,41,0.3333333333333333,0.6,0.7,77.0,96.6,93.4,88.66666666666667,91.2,85.3,0.0,0.5454545454545454,44.0,0.6838235294117647,6.0,0.6,6.0,0,False,1.0,0.6,0.4,87.33333333333333,78.2,67.8,79.66666666666667,99.8,106.6,3.0,0.45454545454545453,44.0,0.576,7.0,0.6,6.0,0,False
2017_6.0_north melbourne kangaroos_vs_gold coast suns_2017-04-29,2017-04-29,2017,north melbourne kangaroos,gold coast suns,"Marvel Stadium
",HOME_WIN,13,0.0,0.0,0.0,71.66666666666667,83.8,74.1,88.33333333333333,102.6,99.6,0.0,0.5714285714285714,7.0,0.2,7.0,0.0,17.0,0,False,0.6666666666666666,0.4,0.2,111.0,97.4,81.7,96.0,109.2,98.6,0.0,0.42857142857142855,7.0,0.0,7.0,0.4,10.0,1,False
2017_6.0_brisbane lions_vs_port adelaide power_2017-04-29,2017-04-29,2017,brisbane lions,port adelaide power,The Gabba,AWAY_WIN,-83,0.0,0.2,0.2,77.66666666666667,83.0,80.4,116.0,111.0,129.0,0.0,0.46875,32.0,0.6296296296296297,7.0,0.2,13.0,0,False,0.3333333333333333,0.6,0.5,100.33333333333333,111.2,99.9,86.33333333333333,79.4,84.5,1.0,0.46875,32.0,0.3125,8.0,0.6,6.0,1,False
2017_6.0_hawthorn hawks_vs_st kilda saints_2017-04-29,2017-04-29,2017,hawthorn hawks,st kilda saints,UTAS Stadium,AWAY_WIN,-75,0.3333333333333333,0.2,0.3,75.33333333333333,81.2,84.8,116.0,115.4,102.9,1.0,0.66,50.0,0.7846153846153846,6.0,0.2,13.0,0,False,0.6666666666666666,0.4,0.5,88.0,90.2,92.7,85.66666666666667,98.6,92.4,0.0,0.32,50.0,0.6,6.0,0.4,10.0,0,False
